trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud
5,282,98.15,1,6,3,0.09929078,0.348049645,0.035714286,0
4,551,32.02,0,4,0,0.014519056,0.058112523,0,0
1,1265,14.8,5,4,2,0.006324111,0.011699605,0.625,0
3,1396,41.6,0,10,0,0.005014327,0.029799427,0,0
3,1229,58.32,6,10,5,0.02278275,0.047453214,0.214285714,0
4,1484,92.75,11,2,5,0.011455526,0.0625,0.647058824,0
5,599,24.54,2,6,2,0.025041736,0.04096828,0.133333333,0
3,375,91.15,6,4,2,0.064,0.243066667,0.25,0
4,405,97.38,7,4,4,0.049382716,0.240444444,0.35,0
3,1774,49.31,4,10,4,0.010146561,0.027795941,0.222222222,0
1,1054,35.18,1,3,3,0.000948767,0.033377609,1,0
3,176,88.98,5,10,2,0.034090909,0.505568182,0.833333333,0
3,1123,16.11,3,2,3,0.017809439,0.014345503,0.15,0
2,1793,2.33,10,5,1,0.01115449,0.001299498,0.5,0
4,1683,74.66,8,7,3,0.005347594,0.04436126,0.888888889,0
2,1649,55.81,1,10,0,0.005457853,0.033844754,0.111111111,0
3,1315,81.66,8,0,3,0.001520913,0.062098859,4,0
2,681,0.61,3,8,2,0.026431718,0.000895742,0.166666667,0
2,1210,25.72,4,3,3,0.000826446,0.021256198,4,0
5,713,50.15,4,8,3,0.035063114,0.070336606,0.16,0
3,763,62.93,11,4,0,0.03931848,0.082477064,0.366666667,0
1,1709,34.83,8,0,0,0.002925688,0.020380339,1.6,0
5,1631,82.26,1,7,1,0.009196812,0.050435316,0.066666667,0
1,673,77.29,9,8,1,0.037147103,0.114843982,0.36,1
3,404,44.62,4,5,3,0.02970297,0.110445545,0.333333333,0
3,141,84.92,5,0,3,0.078014184,0.602269504,0.454545455,0
1,298,14.91,5,8,5,0.067114094,0.050033557,0.25,0
3,533,32.81,2,0,1,0.015009381,0.061557223,0.25,0
4,823,90.65,1,5,3,0.006075334,0.110145808,0.2,0
3,933,30.73,1,9,5,0.008574491,0.032936763,0.125,0
4,1220,93.1,7,0,0,0.001639344,0.076311475,3.5,0
1,1315,89.78,5,3,1,0.002281369,0.068273764,1.666666667,0
1,1236,67.97,7,4,2,0.011326861,0.054991909,0.5,0
4,482,93.1,3,1,1,0.014522822,0.193153527,0.428571429,0
3,558,65.51,2,7,2,0.007168459,0.117401434,0.5,0
4,179,30.19,3,5,2,0.061452514,0.168659218,0.272727273,0
5,1692,73.74,1,2,2,0.005319149,0.04358156,0.111111111,0
3,474,32.3,9,7,3,0.037974684,0.06814346,0.5,0
2,456,88.51,10,6,0,0.002192982,0.194100877,10,0
4,474,86.63,9,8,1,0.056962025,0.182763713,0.333333333,0
3,1478,68.55,5,6,0,0.01623816,0.046380244,0.208333333,0
1,2,34.07,5,9,4,0.5,17.035,5,0
4,1210,16.35,9,10,3,0.012396694,0.013512397,0.6,0
3,559,52.69,3,9,0,0.023255814,0.094257603,0.230769231,0
1,667,26.44,10,7,4,0.00149925,0.03964018,10,0
2,303,88.23,11,5,1,0.02970297,0.291188119,1.222222222,0
6,1450,61.94,3,7,2,0.016551724,0.042717241,0.125,0
1,1309,27.63,2,5,4,0.006875477,0.021107716,0.222222222,0
3,562,73.28,1,10,3,0.044483986,0.130391459,0.04,0
6,407,62.09,7,3,3,0.039312039,0.152555283,0.4375,0
3,836,97.99,5,9,4,0.017942584,0.117212919,0.333333333,0
1,385,44.73,4,8,2,0.028571429,0.116181818,0.363636364,0
1,1538,60.68,8,6,5,0.012353706,0.039453836,0.421052632,1
4,839,82.62,8,0,3,0.017878427,0.098474374,0.533333333,0
1,532,93.35,0,4,4,0.011278195,0.175469925,0,0
3,421,79.04,4,2,0,0.007125891,0.187743468,1.333333333,0
4,13,73.98,10,9,5,1.461538462,5.690769231,0.526315789,0
1,1367,65.92,5,1,0,0.01975128,0.048222385,0.185185185,1
2,1265,10.51,6,7,5,0.012648221,0.0083083,0.375,0
2,922,26.5,9,10,2,0.003253796,0.028741866,3,0
2,1553,63.32,7,8,1,0.001931745,0.040772698,2.333333333,0
1,93,48.98,5,8,0,0.11827957,0.526666667,0.454545455,0
3,429,88.55,1,8,0,0.002331002,0.206410256,1,0
1,679,90.5,7,4,5,0.026509573,0.133284242,0.388888889,0
1,350,14.49,9,8,2,0.045714286,0.0414,0.5625,0
5,1600,43.51,4,0,0,0.0175,0.02719375,0.142857143,0
2,1576,60.52,5,7,2,0.006979695,0.038401015,0.454545455,0
1,1772,39.42,3,9,3,0.002257336,0.02224605,0.75,0
5,1442,92.56,10,0,2,0.018723994,0.064188627,0.37037037,0
6,583,71.9,9,8,0,0.048027444,0.123327616,0.321428571,0
5,570,24.44,1,9,3,0.022807018,0.042877193,0.076923077,0
3,1308,90.3,2,7,1,0.008409786,0.069036697,0.181818182,0
3,929,5.14,1,5,1,0.011840689,0.005532831,0.090909091,0
3,4,8.62,5,10,1,1.5,2.155,0.833333333,0
3,1371,10.9,2,7,4,0.007293946,0.007950401,0.2,0
4,502,75.97,5,3,0,0.027888446,0.151334661,0.357142857,0
2,987,26.32,6,5,0,0.026342452,0.026666667,0.230769231,0
3,703,47.17,8,8,4,0.0056899,0.067098151,2,0
6,1504,89.37,8,5,3,0.018617021,0.059421543,0.285714286,0
4,1738,70.03,10,9,2,0.00575374,0.040293441,1,0
1,467,87.58,0,8,2,0.057815846,0.187537473,0,1
1,1308,74.42,6,5,3,0.005351682,0.056896024,0.857142857,0
2,453,36.03,2,4,0,0.002207506,0.079536424,2,0
4,745,21.46,0,0,1,0.026845638,0.028805369,0,0
1,511,60.59,3,3,2,0.050880626,0.118571429,0.115384615,0
3,1421,10.78,5,8,4,0.009148487,0.007586207,0.384615385,0
2,160,92.21,6,0,4,0.08125,0.5763125,0.461538462,0
2,55,12.86,11,9,2,0.254545455,0.233818182,0.785714286,0
2,1637,70.76,1,4,0,0.001832621,0.043225412,0.333333333,0
4,1791,84.09,2,6,2,0.015075377,0.046951424,0.074074074,0
2,28,54.84,7,3,1,1,1.958571429,0.25,0
1,500,5.88,4,1,0,0.002,0.01176,4,0
5,119,29.69,4,5,2,0.100840336,0.249495798,0.333333333,0
2,741,51.85,4,10,4,0.002699055,0.069973009,2,0
2,1560,33.53,3,1,4,0.001282051,0.02149359,1.5,0
1,321,43.28,11,7,5,0.090342679,0.13482866,0.379310345,1
4,1413,33.23,6,5,0,0.017692852,0.023517339,0.24,0
4,113,58.9,9,4,0,0.256637168,0.521238938,0.310344828,0
2,1178,26.85,2,0,0,0.007640068,0.022792869,0.222222222,0
2,50,4.1,2,5,3,0.54,0.082,0.074074074,0
3,1085,53.76,8,7,0,0.004608295,0.049548387,1.6,0
2,1493,12.28,11,7,2,0.007367716,0.00822505,1,0
1,242,39.24,8,5,4,0.033057851,0.16214876,1,0
3,596,10.74,2,1,2,0.013422819,0.018020134,0.25,0
5,302,39.38,2,3,3,0.056291391,0.130397351,0.117647059,0
1,1625,89.93,11,3,0,0.011692308,0.055341538,0.578947368,1
5,1073,93.97,6,1,2,0.003727866,0.087576887,1.5,0
2,941,90.78,9,2,3,0.015940489,0.096471838,0.6,0
3,667,14.56,3,7,2,0.035982009,0.021829085,0.125,0
3,557,65.74,11,2,3,0.035906643,0.118025135,0.55,0
5,589,25.03,2,7,5,0.018675722,0.042495756,0.181818182,0
1,1262,65.81,9,3,5,0.011093502,0.052147385,0.642857143,0
1,1007,76.01,1,6,1,0.001986097,0.075481629,0.5,0
2,826,34.47,1,1,2,0.002421308,0.041731235,0.5,0
2,467,92.95,6,3,4,0.057815846,0.199036403,0.222222222,0
1,1681,60.33,10,0,0,0.013682332,0.035889352,0.434782609,1
2,166,23.92,11,2,5,0.072289157,0.144096386,0.916666667,0
6,1019,35.72,8,8,5,0.008832188,0.035053974,0.888888889,0
2,772,73.41,7,7,1,0.024611399,0.095090674,0.368421053,0
2,1767,63.45,11,1,1,0.013016412,0.035908319,0.47826087,0
1,498,61.62,2,0,2,0.03815261,0.12373494,0.105263158,0
3,1451,11.9,9,1,4,0.008959338,0.008201241,0.692307692,0
6,575,8.55,5,1,0,0.050434783,0.014869565,0.172413793,0
6,865,31.84,10,7,3,0.01734104,0.036809249,0.666666667,0
2,1571,12.01,8,8,5,0.006365372,0.007644812,0.8,0
6,1807,65.04,9,5,0,0.014388489,0.035993359,0.346153846,0
1,1381,69.57,1,9,4,0.016654598,0.050376539,0.043478261,1
3,956,2.36,0,6,5,0.009414226,0.002468619,0,0
1,796,28.96,5,3,2,0.020100503,0.03638191,0.3125,0
1,338,36.45,10,10,5,0.071005917,0.107840237,0.416666667,1
4,1175,74.52,4,4,3,0.012765957,0.063421277,0.266666667,0
2,1027,39.9,0,4,2,0.011684518,0.038851022,0,0
6,1507,23.96,1,0,4,0.01592568,0.015899137,0.041666667,0
3,130,42.82,6,0,5,0.2,0.329384615,0.230769231,0
1,1380,54.08,8,4,1,0.010144928,0.039188406,0.571428571,0
2,755,56.06,11,5,3,0.01986755,0.074251656,0.733333333,0
1,383,3.35,3,8,1,0.023498695,0.008746736,0.333333333,0
2,1461,39.82,6,9,1,0.017111567,0.027255305,0.24,1
3,916,21.73,4,0,2,0.013100437,0.023722707,0.333333333,0
3,557,69.06,10,0,5,0.02513465,0.123985637,0.714285714,0
2,770,9.17,11,10,5,0.02987013,0.011909091,0.47826087,0
1,866,44.22,3,9,5,0.018475751,0.051062356,0.1875,0
3,1563,87.86,4,1,0,0.005758157,0.056212412,0.444444444,0
2,1775,5.79,11,8,4,0.014084507,0.003261972,0.44,1
5,224,28.55,5,7,4,0.075892857,0.127455357,0.294117647,0
3,774,41.22,4,1,5,0.012919897,0.053255814,0.4,0
4,930,40.27,8,5,3,0.002150538,0.043301075,4,0
4,1501,51.16,7,4,5,0.011325783,0.034083944,0.411764706,0
2,1689,13.7,8,1,1,0.017761989,0.008111308,0.266666667,1
4,1178,74.02,11,6,3,0.013582343,0.062835314,0.6875,0
2,837,8.07,2,6,1,0.035842294,0.009641577,0.066666667,0
1,36,35.02,8,10,1,0.25,0.972777778,0.888888889,0
5,1455,90.53,10,1,4,0.019931271,0.062219931,0.344827586,0
1,1133,24.49,3,3,1,0.011473963,0.021615181,0.230769231,0
3,1421,2.42,7,8,0,0.019704433,0.001703026,0.25,0
2,77,66.01,5,3,5,0.363636364,0.857272727,0.178571429,0
6,1701,8.09,9,8,4,0.014109347,0.004756026,0.375,0
4,30,52.22,9,6,2,0.9,1.740666667,0.333333333,0
6,680,92.4,7,10,3,0.026470588,0.135882353,0.388888889,0
3,1536,33.57,11,2,2,0.015625,0.021855469,0.458333333,0
2,303,46.79,3,2,3,0.02310231,0.154422442,0.428571429,0
3,3,64.94,3,4,3,4.666666667,21.64666667,0.214285714,0
3,1736,4.66,0,8,5,0.001728111,0.002684332,0,0
1,756,15.41,10,4,2,0.015873016,0.020383598,0.833333333,0
1,1465,58.95,10,0,2,0.017064846,0.040238908,0.4,1
1,358,34.74,7,6,4,0.005586592,0.097039106,3.5,0
5,1555,33.38,8,2,2,0.001286174,0.021466238,4,0
2,1539,11.13,9,1,5,0.004548408,0.007231969,1.285714286,0
1,724,14.52,9,5,5,0.006906077,0.020055249,1.8,0
5,1248,16.29,10,6,5,0.021634615,0.013052885,0.37037037,0
2,1259,20.78,3,5,4,0.007148531,0.016505163,0.333333333,0
5,1238,45.82,6,0,4,0.005654281,0.037011309,0.857142857,0
4,44,66.72,10,4,5,0.090909091,1.516363636,2.5,0
3,1171,25.56,11,1,3,0.020495303,0.021827498,0.458333333,0
2,1211,88.88,8,1,5,0.003303055,0.073393889,2,0
3,703,8.2,8,7,0,0.0056899,0.011664296,2,0
6,680,51.89,8,5,2,0.033823529,0.076308824,0.347826087,0
4,981,36.26,6,4,2,0.014271152,0.036962283,0.428571429,0
1,801,73.63,6,1,4,0.034956305,0.091922597,0.214285714,1
2,1397,8.48,1,5,3,0.017179671,0.00607015,0.041666667,0
6,656,95.58,5,6,3,0.00152439,0.14570122,5,0
3,1636,8.6,6,3,1,0.007334963,0.005256724,0.5,0
5,1764,79.93,8,0,3,0.005668934,0.045311791,0.8,0
1,1400,59.43,3,6,2,0.016428571,0.04245,0.130434783,1
4,1830,23.73,6,4,0,0.015300546,0.012967213,0.214285714,0
6,451,54.85,1,5,1,0.048780488,0.121618625,0.045454545,0
2,431,12.24,10,5,0,0.053364269,0.028399072,0.434782609,0
6,370,56.26,11,10,0,0.072972973,0.152054054,0.407407407,0
4,212,88.01,3,6,5,0.014150943,0.415141509,1,0
1,1134,14.51,7,2,4,0.002645503,0.012795414,2.333333333,0
4,1005,78.16,1,0,3,0.007960199,0.077771144,0.125,0
2,1827,68.94,6,5,1,0.008210181,0.03773399,0.4,0
6,660,90.53,10,1,1,0.003030303,0.137166667,5,0
2,206,71.3,4,0,4,0.106796117,0.346116505,0.181818182,0
5,794,29.91,5,3,2,0.013853904,0.037670025,0.454545455,0
4,452,44.59,7,9,3,0.050884956,0.098650442,0.304347826,0
2,195,2.1,1,3,1,0.112820513,0.010769231,0.045454545,0
3,1434,69.97,8,1,4,0.010460251,0.048793584,0.533333333,0
3,338,88.93,1,3,5,0.073964497,0.263106509,0.04,0
2,767,50.95,7,2,0,0.022164276,0.06642764,0.411764706,0
1,321,76.03,8,7,2,0.07165109,0.236853583,0.347826087,0
1,397,41.89,5,5,0,0.065491184,0.105516373,0.192307692,1
4,316,41.83,5,8,1,0.094936709,0.132373418,0.166666667,0
2,685,62.68,1,6,2,0.035036496,0.09150365,0.041666667,0
4,1140,38.03,2,2,3,0.016666667,0.033359649,0.105263158,0
